listing_id,url,slug,breed,current_status,title,h1,description_length,description_unique,canonical,robots_indexability,sitemap_inclusion,incoming_internal_links,breed_page_relationship,puppies_hub_relationship,enquiry_cta,images,alt_text,schema,duplicate_risk,soft_404_risk,classification
lulu-female-1,https://www.pottyregisteredpuppies.com/puppies/lulu-female-1,lulu-female-1,Maltipoo,Available,"Lulu — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Lulu,271,YES,https://www.pottyregisteredpuppies.com/puppies/lulu-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
stella-female-2,https://www.pottyregisteredpuppies.com/puppies/stella-female-2,stella-female-2,Yorkie,Available,"Stella — Yorkie Puppy | Female, 12 weeks | Potty Registered Puppies",Stella,273,YES,https://www.pottyregisteredpuppies.com/puppies/stella-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
glacier-male-1,https://www.pottyregisteredpuppies.com/puppies/glacier-male-1,glacier-male-1,Pomeranian,Available,"Glacier — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Glacier,263,YES,https://www.pottyregisteredpuppies.com/puppies/glacier-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
lady-female,https://www.pottyregisteredpuppies.com/puppies/lady-female,lady-female,Poodle,Available,"Lady — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Lady,260,YES,https://www.pottyregisteredpuppies.com/puppies/lady-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
camille-female-3,https://www.pottyregisteredpuppies.com/puppies/camille-female-3,camille-female-3,Maltipoo,Available,"Camille — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Camille,269,YES,https://www.pottyregisteredpuppies.com/puppies/camille-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
dolores-female-purchased-by-melbourne-copy,https://www.pottyregisteredpuppies.com/puppies/dolores-female-purchased-by-melbourne-copy,dolores-female-purchased-by-melbourne-copy,Maltipoo,Available,"Coco — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Coco,265,YES,https://www.pottyregisteredpuppies.com/puppies/dolores-female-purchased-by-melbourne-copy,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
myles-male-3,https://www.pottyregisteredpuppies.com/puppies/myles-male-3,myles-male-3,Maltipoo,Available,"Myles — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Myles,265,YES,https://www.pottyregisteredpuppies.com/puppies/myles-male-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
reese-male,https://www.pottyregisteredpuppies.com/puppies/reese-male,reese-male,Pomeranian,Available,"Cleef — Pomeranian Puppy | Male, 20 weeks | Potty Registered Puppies",Cleef,269,YES,https://www.pottyregisteredpuppies.com/puppies/reese-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
snowy-female,https://www.pottyregisteredpuppies.com/puppies/snowy-female,snowy-female,Coton De Tulear,Available,"Snowy — Coton De Tulear Puppy | Male, 12 weeks | Potty Registered Puppies",Snowy,265,YES,https://www.pottyregisteredpuppies.com/puppies/snowy-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
simon-male-4,https://www.pottyregisteredpuppies.com/puppies/simon-male-4,simon-male-4,Poodle,Available,"Simon — Poodle Puppy | Male, 12 weeks | Potty Registered Puppies",Simon,261,YES,https://www.pottyregisteredpuppies.com/puppies/simon-male-4,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
puff-female-2,https://www.pottyregisteredpuppies.com/puppies/puff-female-2,puff-female-2,Pomeranian,Available,"Puff — Pomeranian Puppy | Female, 12 weeks | Potty Registered Puppies",Puff,259,YES,https://www.pottyregisteredpuppies.com/puppies/puff-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
chloe-female-3,https://www.pottyregisteredpuppies.com/puppies/chloe-female-3,chloe-female-3,Maltipoo,Available,"Chloe — Maltipoo Puppy | Female, 12 weeks | Potty Registered Puppies",Chloe,267,YES,https://www.pottyregisteredpuppies.com/puppies/chloe-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
finn-male,https://www.pottyregisteredpuppies.com/puppies/finn-male,finn-male,Maltipoo,Available,"Finn — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Finn,267,YES,https://www.pottyregisteredpuppies.com/puppies/finn-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
scarlet-female-1,https://www.pottyregisteredpuppies.com/puppies/scarlet-female-1,scarlet-female-1,Poodle,Available,"Scarlet — Poodle Puppy | Female, 12 weeks | Potty Registered Puppies",Scarlet,266,YES,https://www.pottyregisteredpuppies.com/puppies/scarlet-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
biscuit-male-1,https://www.pottyregisteredpuppies.com/puppies/biscuit-male-1,biscuit-male-1,Maltipoo,Available,"Biscuit — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Biscuit,269,YES,https://www.pottyregisteredpuppies.com/puppies/biscuit-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
alfie-male,https://www.pottyregisteredpuppies.com/puppies/alfie-male,alfie-male,King Charles,Available,"Alfie — King Charles Puppy | Male, 12 weeks | Potty Registered Puppies",Alfie,268,YES,https://www.pottyregisteredpuppies.com/puppies/alfie-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
theo-male-1,https://www.pottyregisteredpuppies.com/puppies/theo-male-1,theo-male-1,Pomeranian,Available,"Theo — Pomeranian Puppy | Male, 12 weeks | Potty Registered Puppies",Theo,262,YES,https://www.pottyregisteredpuppies.com/puppies/theo-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
new-babies-6,https://www.pottyregisteredpuppies.com/puppies/new-babies-6,new-babies-6,Poodle,Available,"Loki — Poodle Puppy | Male, 12 weeks | Potty Registered Puppies",Loki,260,YES,https://www.pottyregisteredpuppies.com/puppies/new-babies-6,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
emma-female-2,https://www.pottyregisteredpuppies.com/puppies/emma-female-2,emma-female-2,Yorkie,Available,"Zoey — Yorkie Puppy | Female, 12 weeks | Potty Registered Puppies",Zoey,269,YES,https://www.pottyregisteredpuppies.com/puppies/emma-female-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
rex-male,https://www.pottyregisteredpuppies.com/puppies/rex-male,rex-male,Pomsky,Available,"Rex — Pomsky Puppy | Male, 12 weeks | Potty Registered Puppies",Rex,258,YES,https://www.pottyregisteredpuppies.com/puppies/rex-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
lucky-male-1,https://www.pottyregisteredpuppies.com/puppies/lucky-male-1,lucky-male-1,Pomsky,Available,"Koda — Pomsky Puppy | Male, 12 weeks | Potty Registered Puppies",Koda,266,YES,https://www.pottyregisteredpuppies.com/puppies/lucky-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
pico-male,https://www.pottyregisteredpuppies.com/puppies/pico-male,pico-male,Maltipoo,Available,"Pico — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Pico,264,YES,https://www.pottyregisteredpuppies.com/puppies/pico-male,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
myles-male-2,https://www.pottyregisteredpuppies.com/puppies/myles-male-2,myles-male-2,Maltipoo,Available,"Myles — Maltipoo Puppy | Male, 12 weeks | Potty Registered Puppies",Myles,265,YES,https://www.pottyregisteredpuppies.com/puppies/myles-male-2,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
molly-female-3,https://www.pottyregisteredpuppies.com/puppies/molly-female-3,molly-female-3,Mini Schnauzer,Available,"Bailey — Mini Schnauzer Puppy | Female, 12 weeks | Potty Registered Puppies",Bailey,275,YES,https://www.pottyregisteredpuppies.com/puppies/molly-female-3,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
kofi-male-1,https://www.pottyregisteredpuppies.com/puppies/kofi-male-1,kofi-male-1,Yorkie,Available,"Kofi — Yorkie Puppy | Male, 12 weeks | Potty Registered Puppies",Kofi,267,YES,https://www.pottyregisteredpuppies.com/puppies/kofi-male-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
valentina-female-1,https://www.pottyregisteredpuppies.com/puppies/valentina-female-1,valentina-female-1,Maltese,Available,"Valentina — Maltese Puppy | Female, 20 weeks | Potty Registered Puppies",Valentina,268,YES,https://www.pottyregisteredpuppies.com/puppies/valentina-female-1,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
bianca-female,https://www.pottyregisteredpuppies.com/puppies/bianca-female,bianca-female,Mini Schnauzer,Available,"Bianca — Mini Schnauzer Puppy | Female, 12 weeks | Potty Registered Puppies",Bianca,275,YES,https://www.pottyregisteredpuppies.com/puppies/bianca-female,YES,YES,2,VALID,VALID,YES,VALID,YES,BreadcrumbList + Product,NO,NO,STRONG_INDEXABLE
